use_data1,use_data2,use_data3,use_data4,use_data5,use_data6,use_data7,use_data8,use_data9,use_data10,use_data11
57,1660000005,4,12,27,10,8.6,0,4,6445.056,6513.728373792
57,1660000005,4,12,27,10.5,8.6,0,4,9119.268,6807.76587036
57,1660000005,4,12,27,11,8.6,0,4,10999.2624,9617.920828544
57,1660000005,4,12,27,11.5,8.6,0,4,11545.8624,10848.429888288
57,1660000005,4,12,27,12,9,0,4,9999.3264,11125.881085704
57,1660000005,4,12,27,12.5,9,0,4,9541.9608,10158.099281532
57,1660000005,4,12,27,13,9.9,0,4,9068.4552,9070.501761324
57,1660000005,4,12,27,13.5,9.9,0,4,6524.55,5325.682119246
57,1660000005,4,12,27,14,8.8,0,2,4221.0252,8129.713660404
57,1660000005,4,12,27,14.5,8.8,0,2,1662.54,3153.02464224
57,1660000005,4,12,27,15,7.3,0,4,951.1636,1018.342896508
57,1660000005,4,12,27,15.5,7.3,0,4,800.2126,468.021720904
57,1660000005,4,12,27,16,7.4,0,2,532.532,199.3554822
57,1660000005,4,12,27,16.5,7.4,0,2,107.9078,94.674052088
57,1660000005,4,12,27,17,6.3,0,1,107.8,71.519345128
57,1660000005,4,12,28,6.5,0.1,0,1,107.8,107.9747438
57,1660000005,4,12,28,7,0.6,0,4,107.6992,270.861987904
57,1660000005,4,12,28,7.5,0.6,0,4,837.5086,609.935613106
57,1660000005,4,12,28,8,1.3,0,4,1027.026,1886.196333294
57,1660000005,4,12,28,8.5,1.3,0,4,1238.366,2347.636598018
57,1660000005,4,12,28,9,2.5,0,4,2631.3688,2014.897159372
57,1660000005,4,12,28,9.5,2.5,0,4,5862.357,1855.083750156
57,1660000005,4,12,28,10,3,0,4,3544.7808,5078.14975248
57,1660000005,4,12,28,10.5,3,0,4,7932.21,2924.95883808
57,1660000005,4,12,28,11,3.4,0,4,2425.3032,7746.9279622
57,1660000005,4,12,28,11.5,3.4,0,4,3391.0104,3014.9543868
57,1660000005,4,12,28,12,2.9,0,4,5755.008,3107.501815656
57,1660000005,4,12,28,12.5,2.9,0,4,2860.3,5216.698203112
57,1660000005,4,12,28,13,3.7,0,4,1815.8148,3212.666226444
57,1660000005,4,12,28,13.5,3.7,0,4,1783.377,2154.66434721
57,1660000005,4,12,28,14,2.7,0,12,3437.4816,2265.215448384
57,1660000005,4,12,28,14.5,2.7,0,12,2134.0968,2274.352664496
57,1660000005,4,12,28,15,2.6,0,4,3415.8576,2445.695097228
57,1660000005,4,12,28,15.5,2.6,0,4,1549.3478,1483.6467856
57,1660000005,4,12,28,16,3.3,0,12,584.7842,575.28017151
57,1660000005,4,12,28,16.5,3.3,0,12,107.863,102.84654457
57,1660000005,4,12,28,17,2.1,0,4,107.8,77.184448572
57,1660000005,4,12,29,6.5,-0.7,0,2,107.8,105.554798734
57,1660000005,4,12,29,7,-0.6,0,4,107.6992,340.244024224
57,1660000005,4,12,29,7.5,-0.6,0,4,463.9818,421.170783858
57,1660000005,4,12,29,8,0.6,0,2,1044.055,887.78746485
57,1660000005,4,12,29,8.5,0.6,0,2,1526.4312,1000.148555136
57,1660000005,4,12,29,9,1,0,4,1703.8096,1622.137967738
57,1660000005,4,12,29,9.5,1,0,4,3134.9058,2083.640834556
57,1660000005,4,12,29,10,2.3,0,2,4723.0176,2901.575187936
57,1660000005,4,12,29,10.5,2.3,0,2,8464.722,6031.60322664
57,1660000005,4,12,29,11,3.8,0,2,5021.4024,8175.563410864
57,1660000005,4,12,29,11.5,3.8,0,2,10430.553,4467.25268364
57,1660000005,4,12,29,12,4.2,0,2,9887.656,10334.19005311
57,1660000005,4,12,29,12.5,4.2,0,2,9850.8732,10769.635425952
57,1660000005,4,12,29,13,5.9,0,2,9202.193,8187.48105932
57,1660000005,4,12,29,13.5,5.9,0,2,7957.7498,7815.654041326
57,1660000005,4,12,29,14,5.7,0,2,7582.68,8180.677021188
57,1660000005,4,12,29,14.5,5.7,0,2,4830.4344,5523.01742916
57,1660000005,4,12,29,15,6,0,2,3474.8714,3551.68584492
57,1660000005,4,12,29,15.5,6,0,2,1841.0064,3689.300080032
57,1660000005,4,12,29,16,5.1,0,2,531.8244,305.624915316
57,1660000005,4,12,29,16.5,5.1,0,2,107.863,98.02924334
57,1660000005,4,12,29,17,3.9,0,2,107.9078,97.15237301
57,1660000005,4,12,30,6.5,-0.9,0,1,107.8,108.03469138
57,1660000005,4,12,30,7,-1.5,0,1,133.1816,481.798862
57,1660000005,4,12,30,7.5,-1.5,0,1,837.8464,611.040502704
57,1660000005,4,12,30,8,0.4,0,2,2829.2264,1491.352814664
57,1660000005,4,12,30,8.5,0.4,0,2,4518.4392,4147.464286464
57,1660000005,4,12,30,9,1.8,0,1,6485.4688,6380.590800072
57,1660000005,4,12,30,9.5,1.8,0,1,7824.7914,7623.277908942
57,1660000005,4,12,30,10,3.5,0,2,9033.1488,9514.295593728
57,1660000005,4,12,30,10.5,3.5,0,2,7821.27,10558.29303894
57,1660000005,4,12,30,11,5.2,0,2,6979.8632,10692.884436096
57,1660000005,4,12,30,11.5,5.2,0,2,11169.817,10518.66148678
57,1660000005,4,12,30,12,5.6,0,2,9598.881,10163.63099037
57,1660000005,4,12,30,12.5,5.6,0,2,8535.1352,9266.482789936
57,1660000005,4,12,30,13,7.2,0,2,8977.9408,6985.21218806
57,1660000005,4,12,30,13.5,7.2,0,2,9156.081,8949.74639966
57,1660000005,4,12,30,14,7.5,0,2,5257.3248,7697.20416486
57,1660000005,4,12,30,14.5,7.5,0,2,4425.3792,4138.6696428
57,1660000005,4,12,30,15,7.6,0,2,1937.1232,1986.858209704
57,1660000005,4,12,30,15.5,7.6,0,2,968.5616,1384.952590336
57,1660000005,4,12,30,16,7.2,0,2,365.6828,408.52579434
57,1660000005,4,12,30,16.5,7.2,0,2,107.863,60.51340001
57,1660000005,4,12,30,17,6.5,0,2,120.2,94.28731405
57,1660000005,4,12,31,6.5,1.7,0,2,107.8,106.192941316
57,1660000005,4,12,31,7,1.5,0,4,107.6992,448.044004712
57,1660000005,4,12,31,7.5,1.5,0,4,108.3842,350.219442038
57,1660000005,4,12,31,8,3,0,1,584.064,466.315821504
57,1660000005,4,12,31,8.5,3,0,1,2094.4056,1601.350978896
57,1660000005,4,12,31,9,4.1,0,4,6320.584,2144.58514352
57,1660000005,4,12,31,9.5,4.1,0,4,6286.4424,6615.161720406
57,1660000005,4,12,31,10,5.6,0,1,5075.4816,5575.526405664
57,1660000005,4,12,31,10.5,5.6,0,1,2962.098,7463.66966502
57,1660000005,4,12,31,11,6.7,0,1,2436.6896,7184.808038376
57,1660000005,4,12,31,11.5,6.7,0,1,7565.905,9658.85875893
57,1660000005,4,12,31,12,8,0,1,6757.335,9497.64191397
57,1660000005,4,12,31,12.5,8,0,1,9370.3428,10139.381135096
57,1660000005,4,12,31,13,10,0,1,8384.6848,7070.589043284
57,1660000005,4,12,31,13.5,10,0,1,7823.772,7350.56844225
57,1660000005,4,12,31,14,9.3,0,1,5771.262,5466.664564872
57,1660000005,4,12,31,14.5,9.3,0,1,4552.3368,4573.649595504
57,1660000005,4,12,31,15,10.1,0,1,746.7536,2972.801276072
57,1660000005,4,12,31,15.5,10.1,0,1,1704.2248,3135.338962256
57,1660000005,4,12,31,16,9.3,0,1,514.6964,585.345058052
57,1660000005,4,12,31,16.5,9.3,0,1,107.863,96.47779967
57,1660000005,4,12,31,17,8.3,0,1,120.2,93.731931152
57,1660000005,4,1,1,6.5,2.7,0,4,107.8,105.724447906
57,1660000005,4,1,1,7,3.1,0,2,107.6992,298.991961184
57,1660000005,4,1,1,7.5,3.1,0,2,108.3842,478.366283108
57,1660000005,4,1,1,8,3.2,0,10,133.0368,102.0493948032
57,1660000005,4,1,1,8.5,3.2,0,10,2424.0336,322.9357959912
57,1660000005,4,1,1,9,4,0,2,5255.703,3034.438248942
57,1660000005,4,1,1,9.5,4,0,2,6469.3812,4953.513216516
57,1660000005,4,1,1,10,6.6,0,10,6324.2112,5658.539331168
57,1660000005,4,1,1,10.5,6.6,0,10,3017.568,5324.04432576
57,1660000005,4,1,1,11,9.2,0,2,1058.9352,2540.333053496
57,1660000005,4,1,1,11.5,9.2,0,2,669.958,3560.29322931
57,1660000005,4,1,1,12,9.7,0,10,669.958,6831.32920437
57,1660000005,4,1,1,12.5,9.7,0,10,2574.27,9170.392842028
57,1660000005,4,1,1,13,10.6,0,2,4755.9356,6887.373496176
57,1660000005,4,1,1,13.5,10.6,0,2,3845.743,5498.0064788
57,1660000005,4,1,1,14,11.7,0,2,2367.4812,4414.096156428
57,1660000005,4,1,1,14.5,11.7,0,2,858.4752,2295.781354152
57,1660000005,4,1,1,15,9.5,0,2,1412.1776,1225.49622392
57,1660000005,4,1,1,15.5,9.5,0,2,1977.788,2307.583705384
57,1660000005,4,1,1,16,8.4,0,2,549.8088,318.867933792
57,1660000005,4,1,1,16.5,8.4,0,2,120.232,69.33666789
57,1660000005,4,1,1,17,7.5,0,4,107.8194,120.28262548
57,1660000005,4,1,2,6.5,4.6,0,2,107.8,106.583540602
57,1660000005,4,1,2,7,5.9,0,10,107.6992,161.481911104
57,1660000005,4,1,2,7.5,5.9,0,10,655.1764,887.52356739
57,1660000005,4,1,2,8,6.6,0,2,1064.2944,2027.267583744
57,1660000005,4,1,2,8.5,6.6,0,2,1896.6288,1448.939308464
57,1660000005,4,1,2,9,6.4,0,10,2116.0216,2547.346427698
57,1660000005,4,1,2,9.5,6.4,0,10,6427.8042,2152.83710304
57,1660000005,4,1,2,10,6.9,0,2,9486.3168,6347.48943312
57,1660000005,4,1,2,10.5,6.9,0,2,8531.286,9623.5319025
57,1660000005,4,1,2,11,8.2,0,2,6467.4752,8680.276407944
57,1660000005,4,1,2,11.5,8.2,0,2,8813.413,8515.17992569
57,1660000005,4,1,2,12,9.1,0,2,5509.827,9695.97339254
57,1660000005,4,1,2,12.5,9.1,0,2,8146.1344,8313.327172664
57,1660000005,4,1,2,13,10.1,0,2,9897.4876,8394.906304252
57,1660000005,4,1,2,13.5,10.1,0,2,8626.937,7331.07364341
57,1660000005,4,1,2,14,9.8,0,2,6302.0496,8100.1115517
57,1660000005,4,1,2,14.5,9.8,0,2,3319.0344,4073.626120608
57,1660000005,4,1,2,15,8.9,0,2,1900.1552,2406.997866144
57,1660000005,4,1,2,15.5,8.9,0,2,802.2056,2056.129180816
57,1660000005,4,1,2,16,8.3,0,2,413.6412,276.201957332
57,1660000005,4,1,2,16.5,8.3,0,2,107.863,81.55030527
57,1660000005,4,1,2,17,7,0,1,107.8194,97.077076718
57,1660000005,4,1,3,6.5,1.6,0,2,107.8,106.80698952
57,1660000005,4,1,3,7,1.6,0,2,107.6992,459.498857968
57,1660000005,4,1,3,7.5,1.6,0,2,745.2936,610.51163652
57,1660000005,4,1,3,8,2.5,0,2,2865.1584,1849.343940288
57,1660000005,4,1,3,8.5,2.5,0,2,3509.2704,4480.1414976
57,1660000005,4,1,3,9,3.7,0,2,3696.1676,6137.123415836
57,1660000005,4,1,3,9.5,3.7,0,2,7600.2756,6574.30990644
57,1660000005,4,1,3,10,4.8,0,2,8298.0096,8236.725475872
57,1660000005,4,1,3,10.5,4.8,0,2,5147.616,8990.00104482
57,1660000005,4,1,3,11,8,0,2,7970.48,9650.39985136
57,1660000005,4,1,3,11.5,8,0,2,11077.409,10516.33372926
57,1660000005,4,1,3,12,8.3,0,2,8027.945,10765.00712256
57,1660000005,4,1,3,12.5,8.3,0,2,10731.8456,10490.930425428
57,1660000005,4,1,3,13,9.3,0,2,7515.8904,9537.236177568
57,1660000005,4,1,3,13.5,9.3,0,2,5678.849,7482.99523235
57,1660000005,4,1,3,14,10.4,0,2,1727.166,4312.949355624
57,1660000005,4,1,3,14.5,10.4,0,2,5731.2288,2577.09327876
57,1660000005,4,1,3,15,9.9,0,2,3700.4968,3652.708229432
57,1660000005,4,1,3,15.5,9.9,0,2,2092.3888,3226.8516936
57,1660000005,4,1,3,16,9.5,0,2,584.0648,573.973359216
57,1660000005,4,1,3,16.5,9.5,0,2,107.863,75.94833995
57,1660000005,4,1,3,17,8.5,0,3,120.2,114.043162478
57,1660000005,4,1,4,6.5,3.7,0,3,107.8,104.8485977
57,1660000005,4,1,4,7,3.4,0,3,107.6992,392.672417888
57,1660000005,4,1,4,7.5,3.4,0,3,673.4434,754.392891998
57,1660000005,4,1,4,8,4,0,2,2517.9648,1989.435000384
57,1660000005,4,1,4,8.5,4,0,2,3189.7848,4283.036175192
57,1660000005,4,1,4,9,5.5,0,3,3998.4564,4728.2571354
57,1660000005,4,1,4,9.5,5.5,0,3,6501.0922,4480.174243548
57,1660000005,4,1,4,10,6.8,0,2,8350.794,6907.0916889
57,1660000005,4,1,4,10.5,6.8,0,2,9558.4692,8324.183430696
57,1660000005,4,1,4,11,9.2,0,2,8427.9916,9891.695974734
57,1660000005,4,1,4,11.5,9.2,0,2,10176.431,9047.44711794
57,1660000005,4,1,4,12,10.6,0,2,8547.74,8569.46211754
57,1660000005,4,1,4,12.5,10.6,0,2,9644.9316,8667.974625544
57,1660000005,4,1,4,13,11.1,0,2,6394.4376,8700.600578328
57,1660000005,4,1,4,13.5,11.1,0,2,3959.131,7772.5007811
57,1660000005,4,1,4,14,11.1,0,1,6415.8948,5979.453025364
57,1660000005,4,1,4,14.5,11.1,0,1,5739.1334,5312.053982018
57,1660000005,4,1,4,15,10.4,0,2,3657.9312,3556.958086788
57,1660000005,4,1,4,15.5,10.4,0,2,2210.6864,3431.003333184
57,1660000005,4,1,4,16,9.1,0,1,727.0836,639.591480848
57,1660000005,4,1,4,16.5,9.1,0,1,107.863,91.07037345
57,1660000005,4,1,4,17,7.6,0,1,120.2,101.710767486
57,1660000005,4,1,5,6.5,0.2,0,1,107.8,107.758967008
57,1660000005,4,1,5,7,0,0,1,107.863,133.046816
57,1660000005,4,1,5,7.5,0,0,1,912.1322,719.801124684
57,1660000005,4,1,5,8,1.7,0,1,2673.7152,2075.582688192
57,1660000005,4,1,5,8.5,1.7,0,1,4736.5008,4440.312394224
57,1660000005,4,1,5,9,3.5,0,1,5736.617,6700.027069656
57,1660000005,4,1,5,9.5,3.5,0,1,8186.2546,7175.08240157
57,1660000005,4,1,5,10,4.8,0,1,7179.588,9246.25487772
57,1660000005,4,1,5,10.5,4.8,0,1,8884.8858,10171.272069196
57,1660000005,4,1,5,11,5.9,0,1,7360.7394,10553.751243546
57,1660000005,4,1,5,11.5,5.9,0,1,7230.926,11515.30024838
57,1660000005,4,1,5,12,7.6,0,1,11088.96,10753.26899636
57,1660000005,4,1,5,12.5,7.6,0,1,10739.1284,10535.194068228
57,1660000005,4,1,5,13,8.2,0,1,10793.9832,10650.357553752
57,1660000005,4,1,5,13.5,8.2,0,1,9458.449,9467.9764267
57,1660000005,4,1,5,14,8.6,0,1,7591.3838,7639.91026106
57,1660000005,4,1,5,14.5,8.6,0,1,5867.862,5807.78113098
57,1660000005,4,1,5,15,8.1,0,1,3962.7588,3884.884176324
57,1660000005,4,1,5,15.5,8.1,0,1,2288.3192,3358.639582224
57,1660000005,4,1,5,16,6.9,0,1,800.734,507.5388229
57,1660000005,4,1,5,16.5,6.9,0,1,133,99.46941655
57,1660000005,4,1,5,17,5.6,0,1,107.8194,114.690301248
57,1660000005,4,1,6,6.5,0.1,0,2,107.8,108.07762812
57,1660000005,4,1,6,7,0.1,0,1,133.133,126.570381
57,1660000005,4,1,6,7.5,0.1,0,1,1219.0178,905.634555032
57,1660000005,4,1,6,8,1,0,1,2517.9648,2361.895046784
57,1660000005,4,1,6,8.5,1,0,1,4516.0764,4312.311222384
57,1660000005,4,1,6,9,3,0,1,6213.2048,5364.29294192
57,1660000005,4,1,6,9.5,3,0,1,7598.5708,8003.448008146
57,1660000005,4,1,6,10,5.4,0,1,8750.718,9337.08190302
57,1660000005,4,1,6,10.5,5.4,0,1,9860.851,9555.01695251
57,1660000005,4,1,6,11,6.7,0,1,11013.6026,10631.585616414
57,1660000005,4,1,6,11.5,6.7,0,1,11146.715,11274.85497891
57,1660000005,4,1,6,12,8.8,0,1,11239.123,10896.72074985
57,1660000005,4,1,6,12.5,8.8,0,1,10909.8396,11512.116257184
57,1660000005,4,1,6,13,9.2,0,1,10475.366,10932.066637464
57,1660000005,4,1,6,13.5,9.2,0,1,8868.6208,9919.235898208
57,1660000005,4,1,6,14,9.5,0,1,7237.3412,8085.02244448
57,1660000005,4,1,6,14.5,9.5,0,1,5657.446,6550.0045774
57,1660000005,4,1,6,15,8.2,0,1,3883.5076,4076.709088904
57,1660000005,4,1,6,15.5,8.2,0,1,2092.3888,3499.737122288
57,1660000005,4,1,6,16,7.2,0,1,745.9244,366.22335968
57,1660000005,4,1,6,16.5,7.2,0,1,133,74.05333068
57,1660000005,4,1,6,17,5.9,0,1,107.8194,118.746291584
57,1660000005,4,1,7,6.5,-0.9,0,1,107.8,107.80841918
57,1660000005,4,1,7,7,-0.7,0,2,107.8048,229.5142494
57,1660000005,4,1,7,7.5,-0.7,0,2,950.3112,705.402057976
57,1660000005,4,1,7,8,0.1,0,1,2615.3088,2678.121930432
57,1660000005,4,1,7,8.5,0.1,0,1,4388.1288,4591.357355904
57,1660000005,4,1,7,9,1.6,0,2,6064.036,6255.876545776
57,1660000005,4,1,7,9.5,1.6,0,2,6909.2836,7815.435487676
57,1660000005,4,1,7,10,4,0,1,8788.806,9089.58750732
57,1660000005,4,1,7,10.5,4,0,1,10062.2522,9715.744120586
57,1660000005,4,1,7,11,5.3,0,2,10874.696,11071.93362833
57,1660000005,4,1,7,11.5,5.3,0,2,11239.123,11056.2163803
57,1660000005,4,1,7,12,6.8,0,1,11458.592,10846.6569832
57,1660000005,4,1,7,12.5,6.8,0,1,10402.4052,11234.671309314
57,1660000005,4,1,7,13,7.4,0,2,9444.6348,10711.066664584
57,1660000005,4,1,7,13.5,7.4,0,2,8421.2128,9435.799225632
57,1660000005,4,1,7,14,9.7,0,3,6818.2524,7750.361984624
57,1660000005,4,1,7,14.5,9.7,0,3,4813.7344,5429.386437856
57,1660000005,4,1,7,15,8.8,0,2,3769.9292,3490.494927204
57,1660000005,4,1,7,15.5,8.8,0,2,2288.3192,3285.948849304
57,1660000005,4,1,7,16,8.8,0,3,800.734,670.281876576
57,1660000005,4,1,7,16.5,8.8,0,3,133,131.039447
57,1660000005,4,1,7,17,8.1,0,4,107.8194,107.794670052
57,1660000005,4,1,8,6.5,3.9,0,4,107.8,107.8
57,1660000005,4,1,8,7,4.2,0,10,107.8048,135.570814716
57,1660000005,4,1,8,7.5,4.2,0,10,107.7808,726.08192064
57,1660000005,4,1,8,8,4,0,10,447.7824,506.310123072
57,1660000005,4,1,8,8.5,4,0,10,530.7456,699.99255282
57,1660000005,4,1,8,9,4.2,0,10,693.9592,647.97256678
57,1660000005,4,1,8,9.5,4.2,0,10,804.1684,749.4718441374
57,1660000005,4,1,8,10,4.2,0.5,10,933.156,697.589404254
57,1660000005,4,1,8,10.5,4.2,0.5,10,1526.157,1042.70704974
57,1660000005,4,1,8,11,4.5,2,10,1290.799,1160.61004093
57,1660000005,4,1,8,11.5,4.5,2,10,1097.345,894.547408137
57,1660000005,4,1,8,12,4.9,1,10,1143.549,967.278880289
57,1660000005,4,1,8,12.5,4.9,1,10,1233.9882,1066.8913898616
57,1660000005,4,1,8,13,5,1,10,1310.8212,975.7719514036
57,1660000005,4,1,8,13.5,5,1,10,1352.1664,1503.121660352
57,1660000005,4,1,8,14,5.5,2,10,781.7618,613.054621582
57,1660000005,4,1,8,14.5,5.5,2,10,621.338,533.263600116
57,1660000005,4,1,8,15,5.8,1.5,10,414.998,480.079165828
57,1660000005,4,1,8,15.5,5.8,1.5,10,158.9624,386.728015008
57,1660000005,4,1,8,16,5.9,1.5,10,107.9064,48.7268742684
57,1660000005,4,1,8,16.5,5.9,1.5,10,107.863,28.22013019
57,1660000005,4,1,8,17,6,1,10,107.8194,72.537383682
57,1660000005,4,1,9,6.5,5.3,0,2,95.6186,107.799987064
57,1660000005,4,1,9,7,5.1,0,1,107.8048,227.331718384
57,1660000005,4,1,9,7.5,5.1,0,1,837.2728,502.497998536
57,1660000005,4,1,9,8,5.9,0,2,2404.3968,2111.953878528
57,1660000005,4,1,9,8.5,5.9,0,2,4312.308,4218.109280616
57,1660000005,4,1,9,9,7.5,0,1,6433.7152,6459.141865088
57,1660000005,4,1,9,9.5,7.5,0,1,8171.0252,8014.011090878
57,1660000005,4,1,9,10,8.8,0,2,9191.3526,9462.014410278
57,1660000005,4,1,9,10.5,8.8,0,2,10117.107,10050.34137084
57,1660000005,4,1,9,11,9.9,0,2,11263.078,10972.71619185
57,1660000005,4,1,9,11.5,9.9,0,2,9760.595,11909.7301662
57,1660000005,4,1,9,12,11.6,0,2,5053.6836,10439.201920432
57,1660000005,4,1,9,12.5,11.6,0,2,3471.3126,3794.931310446
57,1660000005,4,1,9,13,9.6,0,2,4257.368,3359.992018404
57,1660000005,4,1,9,13.5,9.6,0,2,5050.7392,4483.145082624
57,1660000005,4,1,9,14,9.8,0,1,8067.4594,3996.80999157
57,1660000005,4,1,9,14.5,9.8,0,1,6546.9404,5323.340261448
57,1660000005,4,1,9,15,9.5,0,2,4372.7684,4265.782046652
57,1660000005,4,1,9,15.5,9.5,0,2,2672.7864,3068.2571252
57,1660000005,4,1,9,16,8,0,1,800.734,270.44546776
57,1660000005,4,1,9,16.5,8,0,1,107.863,57.83414693
57,1660000005,4,1,9,17,7,0,1,107.8194,92.971973864
57,1660000005,4,1,10,6.5,-1.4,0,2,107.8,107.82402862
57,1660000005,4,1,10,7,-1.2,0,1,107.8048,196.477436464
57,1660000005,4,1,10,7.5,-1.2,0,1,988.4288,1196.461674528
57,1660000005,4,1,10,8,-0.5,0,2,2806.752,2644.119768576
57,1660000005,4,1,10,8.5,-0.5,0,2,4743.5388,4721.467175568
57,1660000005,4,1,10,9,0.9,0,1,6492.0856,6481.741262568
57,1660000005,4,1,10,9.5,0.9,0,1,8195.5874,8217.37243392
57,1660000005,4,1,10,10,2,0,2,9494.8854,9458.104907814
57,1660000005,4,1,10,10.5,2,0,2,10373.1628,10385.05514928
57,1660000005,4,1,10,11,3.5,0,2,11400.154,10891.90851909
57,1660000005,4,1,10,11.5,3.5,0,2,7843.129,11122.21324982
57,1660000005,4,1,10,12,4.7,0,2,7322.6844,7640.06547074
57,1660000005,4,1,10,12.5,4.7,0,2,7542.3204,5537.842769106
57,1660000005,4,1,10,13,4.3,0,2,10912.3064,8720.748020872
57,1660000005,4,1,10,13.5,4.3,0,2,5875.9584,8382.786020544
57,1660000005,4,1,10,14,4.3,0,4,3361.1928,5673.08412672
57,1660000005,4,1,10,14.5,4.3,0,4,2212.782,2659.991210006
57,1660000005,4,1,10,15,3.7,0,2,2171.776,2802.509872704
57,1660000005,4,1,10,15.5,3.7,0,2,1316.0608,1367.289612648
57,1660000005,4,1,10,16,3.1,0,4,763.9088,294.488546636
57,1660000005,4,1,10,16.5,3.1,0,4,133.133,125.07415228
57,1660000005,4,1,10,17,2.5,0,2,107.8194,97.811384528
57,1660000005,4,1,11,6.5,1.1,0,4,107.8,107.799993532
57,1660000005,4,1,11,7,0.9,0,2,107.8048,174.114006768
57,1660000005,4,1,11,7.5,0.9,0,2,726.8632,394.095290176
57,1660000005,4,1,11,8,1.3,0,4,3037.1328,1544.507537664
57,1660000005,4,1,11,8.5,1.3,0,4,4589.64,4084.269860088
57,1660000005,4,1,11,9,2.3,0,2,6748.742,5917.10679378
57,1660000005,4,1,11,9.5,2.3,0,2,4994.7732,7307.897753754
57,1660000005,4,1,11,10,3.5,0,4,7579.512,4968.0220869
57,1660000005,4,1,11,10.5,3.5,0,4,10556.1456,8965.676768256
57,1660000005,4,1,11,11,4.5,0,2,9892.318,10151.58822983
57,1660000005,4,1,11,11.5,4.5,0,2,6227.0708,5638.135575312
57,1660000005,4,1,11,12,4.9,0,4,8972.8668,8793.99562254
57,1660000005,4,1,11,12.5,4.9,0,4,8568.7218,10407.28233654
57,1660000005,4,1,11,13,5.3,0,2,10508.9768,10870.942820836
57,1660000005,4,1,11,13.5,5.3,0,2,9872.8032,9443.061154592
57,1660000005,4,1,11,14,6.8,0,2,8287.0788,8227.288726884
57,1660000005,4,1,11,14.5,6.8,0,2,6484.1218,6715.74240896
57,1660000005,4,1,11,15,6.5,0,2,4852.2048,5497.13540096
57,1660000005,4,1,11,15.5,6.5,0,2,2750.4192,3199.277779952
57,1660000005,4,1,11,16,5.1,0,2,584.0648,496.271818964
57,1660000005,4,1,11,16.5,5.1,0,2,186.2,77.410644
57,1660000005,4,1,11,17,4.6,0,4,107.8194,114.981566282
57,1660000005,4,1,12,6.5,1.1,0,2,107.8,107.796993458
57,1660000005,4,1,12,7,0.3,0,1,132.9288,209.849822504
57,1660000005,4,1,12,7.5,0.3,0,1,1315.7144,828.286733528
57,1660000005,4,1,12,8,1.6,0,1,2826.2208,2875.366573248
57,1660000005,4,1,12,8.5,1.6,0,1,3473.6328,4411.716034968
57,1660000005,4,1,12,9,3.2,0,1,5956.4634,5934.72230859
57,1660000005,4,1,12,9.5,3.2,0,1,7236.6516,7312.472916552
57,1660000005,4,1,12,10,5.3,0,1,9245.862,8561.1030813
57,1660000005,4,1,12,10.5,5.3,0,1,4779.4176,11429.165311728
57,1660000005,4,1,12,11,5.9,0,3,9686.704,10425.32271918
57,1660000005,4,1,12,11.5,5.9,0,3,8767.356,10172.430906488
57,1660000005,4,1,12,12,7.5,0,1,10416.7764,11167.39108662
57,1660000005,4,1,12,12.5,7.5,0,1,11544.1326,11114.68279446
57,1660000005,4,1,12,13,8.2,0,3,4996.8056,10882.65103098
57,1660000005,4,1,12,13.5,8.2,0,3,3807.9392,7230.057304288
57,1660000005,4,1,12,14,9,0,2,2785.659,3381.016610646
57,1660000005,4,1,12,14.5,9,0,2,1622.7068,1846.013182338
57,1660000005,4,1,12,15,8.6,0,3,3091.9232,1771.089957632
57,1660000005,4,1,12,15.5,8.6,0,3,1781.8704,1072.432696722
57,1660000005,4,1,12,16,6.8,0,2,782.3816,578.0262488
57,1660000005,4,1,12,16.5,6.8,0,2,159,166.429568
57,1660000005,4,1,12,17,5.6,0,4,107.8194,99.554187166
57,1660000005,4,1,13,6.5,2.7,0,2,107.8,107.8
57,1660000005,4,1,13,7,2.1,0,2,107.8048,199.746128248
57,1660000005,4,1,13,7.5,2.1,0,2,1179.0792,1093.70319552
57,1660000005,4,1,13,8,2.4,0,2,2826.2208,2663.06690208
57,1660000005,4,1,13,8.5,2.4,0,2,4517.172,4045.813411464
57,1660000005,4,1,13,9,3.8,0,2,6616.0026,6336.719901336
57,1660000005,4,1,13,9.5,3.8,0,2,8250.4422,7862.400990018
57,1660000005,4,1,13,10,4.9,0,2,9531.522,8828.76964356
57,1660000005,4,1,13,10.5,4.9,0,2,11015.064,12249.705309024
57,1660000005,4,1,13,11,6.9,0,2,11434.423,11096.64420462
57,1660000005,4,1,13,11.5,6.9,0,2,11251.4402,10771.959907274
57,1660000005,4,1,13,12,6.4,0,2,11471.0596,11383.43835244
57,1660000005,4,1,13,12.5,6.4,0,2,10623.0976,11921.60431264
57,1660000005,4,1,13,13,6.9,0,2,9545.4672,10613.133084048
57,1660000005,4,1,13,13.5,6.9,0,2,9872.8032,7656.246333632
57,1660000005,4,1,13,14,6.4,0,1,7525.437,7996.923339852
57,1660000005,4,1,13,14.5,6.4,0,1,6524.3542,6112.778893728
57,1660000005,4,1,13,15,5.8,0,2,4720.7552,4604.464139264
57,1660000005,4,1,13,15.5,5.8,0,2,2595.8112,2450.501813724
57,1660000005,4,1,13,16,4.7,0,1,801.6008,736.749949936
57,1660000005,4,1,13,16.5,4.7,0,1,172.6,164.837134
57,1660000005,4,1,13,17,3.4,0,1,107.8194,110.378538534
